station_id,timestamp,session_id,voltage,current,power_kw,temperature_c,duration_sec,energy_kwh,error_code,message
STATION_1,2024-05-10 18:58:57,db26cd3a4c20,234.33,32.84,7.683,47.11,52,0.111,0,OK
STATION_1,2024-05-10 19:00:29,db26cd3a4c20,223.09,30.02,6.664,44.95,10,0.0185,0,OK
STATION_1,2024-05-10 19:01:29,db26cd3a4c20,225.99,32.88,7.475,42.7,17,0.0353,0,OK
STATION_1,2024-05-10 19:01:39,db26cd3a4c20,226.37,32.71,7.486,44.47,14,0.0291,0,OK
STATION_1,2024-05-10 19:01:59,db26cd3a4c20,221.92,32.52,7.194,42.49,11,0.022,0,OK
STATION_1,2024-05-10 19:02:53,db26cd3a4c20,228.68,31.42,7.167,43.49,5,0.01,0,OK
STATION_1,2024-05-10 19:03:49,db26cd3a4c20,228.01,32.97,7.434,45.28,30,0.0619,0,OK
STATION_19,2024-05-10 20:31:24,107f9b058ef0,235.6,33.42,7.807,47.03,8,0.0173,0,OK
STATION_19,2024-05-10 20:31:29,107f9b058ef0,234.33,28.49,6.652,43.19,9,0.0166,0,OK
STATION_19,2024-05-10 20:31:35,107f9b058ef0,236.62,26.33,6.219,43.18,5,0.0086,0,OK
STATION_19,2024-05-10 20:31:36,107f9b058ef0,234.88,34.32,8.067,49.04,32,0.0717,0,OK
STATION_19,2024-05-10 20:31:36,107f9b058ef0,232.18,29.69,6.853,45.97,41,0.078,0,OK
STATION_19,2024-05-10 20:31:38,107f9b058ef0,232.6,28.49,6.678,45.23,56,0.1039,0,OK
STATION_19,2024-05-10 20:31:42,107f9b058ef0,232.26,31.88,7.333,47.32,6,0.0122,0,OK
STATION_19,2024-05-10 20:31:48,107f9b058ef0,234.44,32,7.334,43.64,21,0.0428,0,OK
STATION_19,2024-05-10 20:31:48,107f9b058ef0,239.1,29,7.041,44.01,10,0.0196,0,OK
STATION_19,2024-05-10 20:31:49,107f9b058ef0,234.2,29.69,6.98,42.42,30,0.0582,0,OK
STATION_19,2024-05-10 20:31:52,107f9b058ef0,233.16,31.85,7.413,47.76,3,0.0062,0,OK
STATION_19,2024-05-10 20:31:54,107f9b058ef0,236.67,31.83,7.517,49.95,24,0.0501,0,OK
STATION_19,2024-05-10 20:31:54,107f9b058ef0,233.83,32.79,7.703,45.08,40,0.0856,0,OK
STATION_19,2024-05-10 20:32:00,107f9b058ef0,231.49,32.07,7.472,47.38,6,0.0125,0,OK
STATION_19,2024-05-10 20:32:01,107f9b058ef0,238.27,30.14,7.198,42.05,8,0.016,0,OK
STATION_19,2024-05-10 20:32:04,107f9b058ef0,238.84,28.72,6.805,48.02,10,0.0189,0,OK
STATION_19,2024-05-10 20:32:06,107f9b058ef0,236.89,32.25,7.629,42.32,22,0.0466,0,OK
STATION_19,2024-05-10 20:32:21,107f9b058ef0,238.27,31.25,7.372,46.46,12,0.0246,0,OK
STATION_19,2024-05-10 20:32:24,107f9b058ef0,239.98,29.34,7.019,44.41,50,0.0975,0,OK
STATION_19,2024-05-10 20:32:34,107f9b058ef0,232.49,27.3,6.405,50.52,17,0.0302,0,OK
STATION_19,2024-05-10 20:32:36,107f9b058ef0,235.76,30.87,7.318,49.08,30,0.061,0,OK
STATION_19,2024-05-10 20:32:40,107f9b058ef0,237.88,30.62,7.343,46.75,34,0.0693,0,OK
STATION_19,2024-05-10 20:33:04,107f9b058ef0,236.94,31.57,7.542,44.49,38,0.0796,0,OK
STATION_19,2024-05-10 20:33:04,107f9b058ef0,236.11,29.12,6.985,48.27,43,0.0834,0,OK
STATION_19,2024-05-10 20:33:06,107f9b058ef0,239.57,34.55,8.256,46.78,6,0.0138,0,OK
STATION_19,2024-05-10 20:33:08,107f9b058ef0,233.49,30.65,7.162,45.9,11,0.0219,0,OK
STATION_19,2024-05-10 20:33:09,107f9b058ef0,235.24,31.81,7.398,46.36,10,0.0205,0,OK
STATION_19,2024-05-10 20:33:16,107f9b058ef0,236.03,30,7.012,46.06,20,0.039,0,OK
STATION_19,2024-05-10 20:33:48,107f9b058ef0,237.8,31.58,7.484,45.25,27,0.2722,0,OK
STATION_19,2024-05-10 20:34:04,107f9b058ef0,237.27,30.72,7.25,46.8,49,0.0987,0,OK
STATION_19,2024-05-10 20:34:05,107f9b058ef0,237.81,32.93,7.753,47.13,57,0.1228,0,OK
STATION_19,2024-05-10 20:34:14,107f9b058ef0,236.47,33.96,8.037,49.75,44,0.0982,0,OK
STATION_19,2024-05-10 20:34:26,107f9b058ef0,232.67,29.4,6.903,46.19,27,0.0518,0,OK
STATION_19,2024-05-10 20:34:42,107f9b058ef0,237.48,32.64,7.769,86.59,19,0.041,0,OK
STATION_19,2024-05-10 20:35:00,107f9b058ef0,237.7,32.69,7.587,47.41,54,0.1138,0,OK
STATION_19,2024-05-10 20:35:00,107f9b058ef0,235.63,28.87,6.949,44.25,4,0.0077,0,OK
STATION_19,2024-05-10 20:35:01,107f9b058ef0,232.24,35.15,8.223,49.24,57,0.1302,0,OK
STATION_19,2024-05-10 20:35:45,107f9b058ef0,229.47,32.89,-7.602,51.17,34,0.0718,0,OK
STATION_19,2024-05-10 20:36:54,107f9b058ef0,238.21,31.52,7.564,46.97,6,0.0126,0,OK
STATION_19,2024-05-10 20:37:54,107f9b058ef0,234.88,31.05,7.245,46.1,4,0.008,0,OK
STATION_3,2024-05-11 02:12:22,cad37ea2cae0,226.1,34.73,7.946,48.64,24,0.053,0,OK
STATION_3,2024-05-11 02:12:23,cad37ea2cae0,220.35,30.42,6.773,50.19,4,0.0075,0,OK
STATION_3,2024-05-11 02:12:29,cad37ea2cae0,219.12,33.36,7.39,49.82,10,0.0205,0,OK
STATION_3,2024-05-11 02:12:30,cad37ea2cae0,220.61,30,6.615,47.23,45,0.0827,0,OK
STATION_3,2024-05-11 02:12:31,cad37ea2cae0,224.15,29.73,6.747,48.27,14,0.0262,0,OK
STATION_3,2024-05-11 02:12:32,cad37ea2cae0,221.87,31.4,6.885,54.33,48,0.0918,0,OK
STATION_3,2024-05-11 02:12:43,cad37ea2cae0,226.59,31.12,7.222,49.72,7,0.014,0,OK
STATION_3,2024-05-11 02:12:46,cad37ea2cae0,217.94,32.64,7.083,51.73,17,0.0334,0,OK
STATION_3,2024-05-11 02:12:54,cad37ea2cae0,225.18,32.44,7.354,52.76,32,0.0654,0,OK
STATION_3,2024-05-11 02:12:56,cad37ea2cae0,227.88,32.54,7.42,50.36,58,0.1195,0,OK
STATION_3,2024-05-11 02:12:57,cad37ea2cae0,224.66,30.33,6.819,49.44,23,0.0436,0,OK
STATION_3,2024-05-11 02:12:58,cad37ea2cae0,228.03,33.2,7.518,48.13,44,0.0919,0,OK
STATION_3,2024-05-11 02:13:02,cad37ea2cae0,224.49,34.06,7.596,51.7,3,0.0063,0,OK
STATION_3,2024-05-11 02:13:16,cad37ea2cae0,225.59,32.85,7.483,50.83,26,0.054,0,OK
STATION_3,2024-05-11 02:13:16,cad37ea2cae0,225.72,30.78,6.924,48.93,3,0.0058,0,OK
STATION_3,2024-05-11 02:13:28,cad37ea2cae0,224.47,31.24,7.02,51.55,10,0.0195,0,OK
STATION_3,2024-05-11 02:13:34,cad37ea2cae0,224.55,30.7,6.872,48,57,0.1088,0,OK
STATION_3,2024-05-11 02:13:36,cad37ea2cae0,222,32.8,7.328,51.52,2,0.0041,0,OK
STATION_3,2024-05-11 02:13:38,cad37ea2cae0,223.12,36.71,8.19,54.03,51,0.116,0,OK
STATION_3,2024-05-11 02:13:40,cad37ea2cae0,223.15,34.72,7.688,47.24,58,0.1239,0,OK
STATION_3,2024-05-11 02:13:42,cad37ea2cae0,226.49,30.44,6.865,49.41,15,0.0286,0,OK
STATION_3,2024-05-11 02:13:46,cad37ea2cae0,220.21,34.16,7.552,54.23,17,0.0357,0,OK
STATION_3,2024-05-11 02:13:52,cad37ea2cae0,223.94,40.77,9.131,48.61,4,0.0101,0,OK
STATION_3,2024-05-11 02:14:14,cad37ea2cae0,219.79,30.7,6.792,49.8,21,0.0396,0,OK
STATION_3,2024-05-11 02:14:17,cad37ea2cae0,220.66,37.92,8.375,51.11,51,0.1186,0,OK
STATION_3,2024-05-11 02:14:22,cad37ea2cae0,217.56,33.37,7.282,50.56,56,0.1133,0,OK
STATION_3,2024-05-11 02:14:38,cad37ea2cae0,226.3,30.82,7.029,46.88,33,0.0644,0,OK
STATION_3,2024-05-11 02:14:46,cad37ea2cae0,222.24,35.3,7.809,49.08,47,0.102,0,OK
STATION_3,2024-05-11 02:14:57,cad37ea2cae0,221.79,27.74,6.311,51.68,32,0.0561,0,OK
STATION_3,2024-05-11 02:15:22,cad37ea2cae0,221,35.14,7.796,51.77,5,0.0108,0,OK
STATION_3,2024-05-11 02:15:40,cad37ea2cae0,223.89,35.01,7.838,52.4,37,0.0806,0,OK
STATION_3,2024-05-11 02:16:02,cad37ea2cae0,225.95,33.59,7.585,50.29,35,0.0737,0,OK
STATION_3,2024-05-11 02:16:06,cad37ea2cae0,224.74,34.89,7.919,45.46,34,0.0748,0,OK
STATION_3,2024-05-11 02:16:16,cad37ea2cae0,222.28,34.17,7.614,47.19,9,0.019,0,OK
STATION_3,2024-05-11 02:16:32,cad37ea2cae0,222.14,35.04,7.801,51.79,56,0.1213,0,OK
STATION_3,2024-05-11 02:16:43,cad37ea2cae0,225.64,33.95,7.712,52.86,53,0.1135,0,OK
STATION_3,2024-05-11 02:16:52,cad37ea2cae0,223.66,31.08,6.903,47.02,11,0.0211,0,OK
STATION_3,2024-05-11 02:17:10,cad37ea2cae0,219.18,35.15,7.689,50.26,11,0.1122,0,OK
STATION_3,2024-05-11 02:17:26,cad37ea2cae0,221.21,33.53,7.31,48.8,2,0.0041,0,OK
STATION_15,2024-05-11 04:58:03,9aefa293aae5,227.43,28.34,6.498,45.48,43,0.0776,0,OK
STATION_15,2024-05-11 04:58:04,9aefa293aae5,224.16,28.22,6.362,40.43,36,0.0636,0,OK
STATION_15,2024-05-11 04:58:07,9aefa293aae5,227,26.72,6.142,40.54,53,0.0904,0,OK
STATION_15,2024-05-11 04:58:07,9aefa293aae5,226.91,29.52,6.708,42.11,21,0.0391,0,OK
STATION_15,2024-05-11 04:58:09,9aefa293aae5,223.88,26.05,5.802,40.86,32,0.0516,0,OK
STATION_15,2024-05-11 04:58:20,9aefa293aae5,224.49,28.89,6.482,42.9,16,0.0288,0,OK
STATION_15,2024-05-11 04:58:26,9aefa293aae5,229.28,27.78,6.364,40.4,56,0.099,0,OK
STATION_15,2024-05-11 04:58:39,9aefa293aae5,220.12,25.4,5.676,43.19,55,0.0867,0,OK
STATION_15,2024-05-11 04:58:39,9aefa293aae5,223.73,30.76,6.905,41.7,29,0.0556,0,OK
STATION_15,2024-05-11 04:58:43,9aefa293aae5,223.02,30.26,6.732,42.04,48,0.0898,0,OK
STATION_15,2024-05-11 04:58:45,9aefa293aae5,223.09,26.75,5.929,39.36,5,0.0082,0,OK
STATION_15,2024-05-11 04:59:07,9aefa293aae5,225.12,24.85,5.549,41.62,27,0.0416,0,OK
STATION_15,2024-05-11 04:59:08,9aefa293aae5,219.63,23.12,4.98,44.72,1,0.0014,0,OK
STATION_15,2024-05-11 04:59:09,9aefa293aae5,225.46,27.96,6.388,41.29,7,0.0124,0,OK
STATION_15,2024-05-11 04:59:13,9aefa293aae5,227.42,31.32,7.209,36.45,24,0.0481,0,OK
STATION_15,2024-05-11 04:59:23,9aefa293aae5,228.14,28.89,6.625,40.59,21,0.0386,0,OK
STATION_15,2024-05-11 04:59:27,9aefa293aae5,229.06,27.41,6.317,40.75,11,0.0193,0,OK
STATION_15,2024-05-11 04:59:27,9aefa293aae5,227.42,25.01,5.621,42.85,29,0.0453,0,OK
STATION_15,2024-05-11 04:59:33,9aefa293aae5,226.24,27.06,6.148,41.02,13,0.0222,0,OK
STATION_15,2024-05-11 04:59:38,9aefa293aae5,225.78,28.06,6.285,43.42,14,0.0244,0,OK
STATION_15,2024-05-11 04:59:39,9aefa293aae5,223.58,28.9,6.47,42.67,10,0.018,0,OK
STATION_15,2024-05-11 04:59:42,9aefa293aae5,228.18,26.71,6.121,40.25,2,0.0034,0,OK
STATION_15,2024-05-11 05:00:03,9aefa293aae5,225.18,30.11,6.919,41.51,32,0.0615,0,OK
STATION_15,2024-05-11 05:00:03,9aefa293aae5,226.5,29.24,6.698,46.09,9,0.0167,0,OK
STATION_15,2024-05-11 05:00:11,9aefa293aae5,222.4,28.59,6.386,46.44,37,0.0656,0,OK
STATION_15,2024-05-11 05:00:51,9aefa293aae5,225.78,31.46,7.185,44.27,7,0.014,0,OK
STATION_15,2024-05-11 05:00:57,9aefa293aae5,223.6,26.52,5.923,46.02,36,0.0592,0,OK
STATION_15,2024-05-11 05:01:12,9aefa293aae5,225.48,27.37,6.177,43.63,57,0.0978,0,OK
STATION_15,2024-05-11 05:01:12,9aefa293aae5,224.29,23.19,5.288,41.43,50,0.0734,0,OK
STATION_15,2024-05-11 05:01:23,9aefa293aae5,228.01,31.07,7.134,43.32,15,0.0297,0,OK
STATION_15,2024-05-11 05:01:40,9aefa293aae5,224.22,26.7,5.991,37.29,43,0.0716,0,OK
STATION_15,2024-05-11 05:02:13,9aefa293aae5,230.08,23.28,5.363,39,7,0.0104,0,OK
STATION_15,2024-05-11 05:02:23,9aefa293aae5,227.01,29.42,6.744,41.93,27,0.0506,0,OK
STATION_15,2024-05-11 05:02:27,9aefa293aae5,230.85,29.19,6.825,42.67,37,0.0701,0,OK
STATION_15,2024-05-11 05:02:35,9aefa293aae5,224.35,27.58,6.238,43.8,36,0.0624,0,OK
STATION_9,2024-05-11 11:53:56,30c6117aa711,224.36,32.19,7.252,38.48,41,0.0826,0,OK
STATION_9,2024-05-11 11:54:05,30c6117aa711,226.21,28.41,6.402,39.28,23,0.0409,0,OK
STATION_9,2024-05-11 11:54:08,30c6117aa711,222.21,28.7,6.366,37.84,57,0.1008,0,OK
STATION_9,2024-05-11 11:54:10,30c6117aa711,222.74,31.57,7.026,42.54,10,0.0195,0,OK
STATION_9,2024-05-11 11:54:14,30c6117aa711,218.58,27.27,5.97,39.5,5,0.0083,0,OK
STATION_9,2024-05-11 11:54:14,30c6117aa711,219.17,29.96,6.526,45.73,56,0.1015,0,OK
STATION_9,2024-05-11 11:54:18,30c6117aa711,216.12,29.44,6.366,36.83,9,0.0159,0,OK
STATION_9,2024-05-11 11:54:20,30c6117aa711,219.73,25.53,5.629,38.14,2,0.0031,0,OK
STATION_9,2024-05-11 11:54:20,30c6117aa711,315.1,28.4,6.333,39.88,31,0.0545,0,OK
STATION_9,2024-05-11 11:54:24,30c6117aa711,224.38,28.64,6.389,37.3,45,0.0799,0,OK
STATION_9,2024-05-11 11:54:26,30c6117aa711,215.12,28.11,6.052,42.94,26,0.0437,0,OK
STATION_9,2024-05-11 11:54:27,30c6117aa711,216.25,29.46,6.354,42.27,25,0.0441,0,OK
STATION_9,2024-05-11 11:54:34,30c6117aa711,225.16,33.88,7.582,40.21,4,0.0084,0,OK
STATION_9,2024-05-11 11:54:36,30c6117aa711,222.91,29.87,6.666,41.44,51,0.0944,0,OK
STATION_9,2024-05-11 11:54:38,30c6117aa711,225.05,30.84,6.893,42.65,52,0.0996,0,OK
STATION_9,2024-05-11 11:54:44,30c6117aa711,219.83,31.16,6.867,38.43,20,0.0382,0,OK
STATION_9,2024-05-11 11:54:46,30c6117aa711,219.23,34.03,7.469,41.17,34,0.0705,0,OK
STATION_9,2024-05-11 11:54:48,30c6117aa711,221.97,31.54,6.986,38.79,21,0.0408,0,OK
STATION_9,2024-05-11 11:54:53,30c6117aa711,226.56,29.09,6.547,41,6,0.0109,0,OK
STATION_9,2024-05-11 11:54:56,30c6117aa711,219.6,32.57,7.154,35.86,1,0.002,0,OK
STATION_9,2024-05-11 11:54:59,30c6117aa711,219.14,31.38,6.937,40.7,21,0.0405,0,OK
STATION_9,2024-05-11 11:55:00,30c6117aa711,219.8,29.14,6.382,35.16,25,0.0443,0,OK
STATION_9,2024-05-11 11:55:05,30c6117aa711,219.13,28.06,6.201,39.99,5,0.0086,0,OK
STATION_9,2024-05-11 11:55:06,30c6117aa711,220.32,32.19,7.135,36.74,53,0.105,0,OK
STATION_9,2024-05-11 11:55:16,30c6117aa711,220.39,26.95,5.9,38.4,45,0.0737,0,OK
STATION_9,2024-05-11 11:55:46,30c6117aa711,222.78,31.19,6.938,38.73,50,0.0964,0,OK
STATION_9,2024-05-11 11:55:52,30c6117aa711,221.38,28.12,6.299,38.6,60,0.105,0,OK
STATION_9,2024-05-11 11:55:53,30c6117aa711,227.26,30.46,6.925,37.71,21,0.0404,0,OK
STATION_9,2024-05-11 11:56:02,30c6117aa711,216.84,29.26,6.328,37.88,2,0.0035,0,OK
STATION_9,2024-05-11 11:56:08,30c6117aa711,221.3,30.75,6.84,39.91,33,0.0627,0,OK
STATION_9,2024-05-11 11:56:16,30c6117aa711,217.84,30.1,6.548,41.18,25,0.0455,0,OK
STATION_9,2024-05-11 11:56:20,30c6117aa711,223.1,25.84,5.805,35.24,55,0.0887,0,OK
STATION_9,2024-05-11 11:56:26,30c6117aa711,221.88,31.43,6.953,40.51,37,0.0715,0,OK
STATION_9,2024-05-11 11:56:29,30c6117aa711,216.04,30.29,6.536,40.84,21,0.0381,0,OK
STATION_9,2024-05-11 11:57:05,30c6117aa711,215.74,0,7.225,40.14,49,0.0983,0,OK
STATION_9,2024-05-11 11:57:54,30c6117aa711,218.21,27.46,6.032,41.09,14,0.0235,0,OK
STATION_9,2024-05-11 11:58:14,30c6117aa711,223.15,30.62,6.812,39.88,21,0.0397,0,OK
STATION_9,2024-05-11 11:58:26,30c6117aa711,218.83,33.88,7.326,42.45,18,0.0366,0,OK
STATION_9,2024-05-11 11:58:36,30c6117aa711,224.2,27.12,6.091,44.28,39,0.066,0,OK
STATION_9,2024-05-11 11:58:36,30c6117aa711,219.19,30.35,6.623,42.19,46,0.0846,0,OK
STATION_9,2024-05-11 11:58:52,30c6117aa711,220.96,28.46,6.313,35.43,51,0.0894,0,OK
STATION_9,2024-05-11 11:59:16,30c6117aa711,222.58,29.72,6.619,40.67,6,0.011,0,OK
STATION_9,2024-05-11 11:59:20,30c6117aa711,223.89,32.03,7.159,41.88,49,0.0974,0,OK
STATION_9,2024-05-11 11:59:24,30c6117aa711,216.94,31.87,6.877,41.24,59,0.1127,0,OK
STATION_9,2024-05-11 12:00:26,30c6117aa711,218.95,30.86,6.698,40.57,8,0.0149,0,OK
STATION_9,2024-05-11 12:01:16,30c6117aa711,224.25,32.8,7.328,35.9,50,0.1018,0,OK
STATION_3,2024-05-11 13:08:14,0d9fa64f32ce,224.28,29.73,6.683,50.61,50,0.0928,0,OK
STATION_3,2024-05-11 13:08:21,0d9fa64f32ce,225.07,31.05,-6.938,47.39,21,0.0405,0,OK
STATION_3,2024-05-11 13:08:22,0d9fa64f32ce,226.39,33.83,7.667,49.76,10,0.0213,0,OK
STATION_3,2024-05-11 13:08:24,0d9fa64f32ce,222.69,33.92,7.41,51.02,2,0.0041,0,OK
STATION_3,2024-05-11 13:08:26,0d9fa64f32ce,221.43,31.96,7.071,50.53,25,0.0491,0,OK
STATION_3,2024-05-11 13:08:28,0d9fa64f32ce,217.96,33.76,7.372,49.65,40,0.0819,0,OK
STATION_3,2024-05-11 13:08:36,0d9fa64f32ce,215.67,30.93,6.739,49.57,14,0.0262,0,OK
STATION_3,2024-05-11 13:08:46,0d9fa64f32ce,223.83,32.2,7.218,51.35,53,0.1063,0,OK
STATION_3,2024-05-11 13:08:50,0d9fa64f32ce,226.44,32.29,7.361,53.32,8,0.0164,0,OK
STATION_3,2024-05-11 13:08:50,0d9fa64f32ce,226.5,33.59,7.676,50.55,9,0.0192,0,OK
STATION_3,2024-05-11 13:08:59,0d9fa64f32ce,226.45,35.71,8.09,46.93,11,0.0247,0,OK
STATION_3,2024-05-11 13:08:59,0d9fa64f32ce,223.89,33.23,7.44,50.37,11,0.0227,0,OK
STATION_3,2024-05-11 13:08:59,0d9fa64f32ce,222.27,33.63,7.652,48.95,8,0.017,404,Unexpected reboot during active session
STATION_3,2024-05-11 13:09:11,0d9fa64f32ce,222.77,29.33,6.536,53.88,36,0.0654,0,OK
STATION_3,2024-05-11 13:09:14,0d9fa64f32ce,219.61,30.84,6.846,50.92,46,0.0875,0,OK
STATION_3,2024-05-11 13:09:14,0d9fa64f32ce,225.76,35.36,7.995,49.82,51,0.1133,0,OK
STATION_3,2024-05-11 13:09:32,0d9fa64f32ce,220.79,32.99,7.155,52.57,11,0.0219,0,OK
STATION_3,2024-05-11 13:09:59,0d9fa64f32ce,220.78,32.05,7.024,49.4,23,0.0449,0,OK
STATION_3,2024-05-11 13:10:02,0d9fa64f32ce,223.59,32.17,7.18,52.4,55,0.1097,0,OK
STATION_3,2024-05-11 13:10:04,0d9fa64f32ce,221.69,31.48,6.979,48.56,22,0.0427,0,OK
STATION_3,2024-05-11 13:10:34,0d9fa64f32ce,220.81,31.81,7.041,49.81,46,0.09,0,OK
STATION_3,2024-05-11 13:10:34,0d9fa64f32ce,224.38,30.11,6.805,50.06,47,0.0888,0,OK
STATION_3,2024-05-11 13:10:38,0d9fa64f32ce,228.03,33.97,7.773,48.51,36,0.0777,0,OK
STATION_3,2024-05-11 13:10:47,0d9fa64f32ce,217.95,37.3,8.161,53.14,56,0.127,0,OK
STATION_3,2024-05-11 13:10:50,0d9fa64f32ce,222.59,34.44,7.616,48.97,6,0.0127,0,OK
STATION_3,2024-05-11 13:11:02,0d9fa64f32ce,224.66,34.57,7.722,52.82,9,0.0193,0,OK
STATION_3,2024-05-11 13:11:18,0d9fa64f32ce,221.53,30.95,6.884,52.85,30,0.0574,0,OK (ref=2a8680)
STATION_3,2024-05-11 13:12:14,0d9fa64f32ce,218.37,32.66,7.175,47.99,27,0.0538,0,OK
STATION_3,2024-05-11 13:12:24,0d9fa64f32ce,224.08,29.29,6.475,51.89,2,0.0036,0,OK
STATION_3,2024-05-11 13:12:44,0d9fa64f32ce,222.68,34.44,7.715,48.89,9,0.0193,0,OK
STATION_3,2024-05-11 13:13:04,0d9fa64f32ce,219.08,35.43,7.772,49.97,50,0.1079,0,OK
STATION_16,2024-05-11 14:36:56,4e7f0af10ddc,228.35,30.13,6.91,45.23,57,0.1094,0,OK
STATION_16,2024-05-11 14:36:58,4e7f0af10ddc,226.97,30.87,7.065,44.28,51,0.1001,0,OK
STATION_16,2024-05-11 14:37:00,4e7f0af10ddc,235.15,29.09,6.849,43.25,25,0.0476,0,OK
STATION_16,2024-05-11 14:37:08,4e7f0af10ddc,343.88,30.39,7.117,44.18,26,0.0514,0,OK
STATION_16,2024-05-11 14:37:12,4e7f0af10ddc,237.65,31.89,7.592,40.92,47,0.0991,0,OK
STATION_16,2024-05-11 14:37:18,4e7f0af10ddc,237.67,32.81,7.817,45.98,37,0.0803,0,OK
STATION_16,2024-05-11 14:37:22,4e7f0af10ddc,230.34,32.19,7.407,45.64,37,0.0761,0,OK
STATION_16,2024-05-11 14:37:28,4e7f0af10ddc,231.57,34.05,7.856,46.5,55,0.12,0,OK
STATION_16,2024-05-11 14:37:30,4e7f0af10ddc,233.89,30.35,7.127,45.22,2,0.004,0,OK
STATION_16,2024-05-11 14:37:34,4e7f0af10ddc,233.66,34.4,7.968,45.87,2,0.0044,0,OK
STATION_16,2024-05-11 14:37:36,4e7f0af10ddc,234.08,29.44,6.899,48.21,51,0.0977,0,OK
STATION_16,2024-05-11 14:37:36,4e7f0af10ddc,235.44,28.08,6.579,46.34,7,0.0128,0,OK
STATION_16,2024-05-11 14:37:38,4e7f0af10ddc,235.72,30.53,7.204,45.63,40,0.08,0,OK
STATION_16,2024-05-11 14:37:39,4e7f0af10ddc,233.33,28.54,6.646,46.54,56,0.1034,0,OK
STATION_16,2024-05-11 14:37:44,4e7f0af10ddc,234.2,32.21,7.559,43.62,39,0.0819,0,OK
STATION_16,2024-05-11 14:37:46,4e7f0af10ddc,233.44,26.6,6.182,46.6,56,0.0962,0,OK
STATION_16,2024-05-11 14:37:48,4e7f0af10ddc,232.52,26.3,6.136,44.12,45,0.0767,0,OK
STATION_16,2024-05-11 14:37:48,4e7f0af10ddc,232.76,31.45,7.267,46.44,40,0.0807,0,OK
STATION_16,2024-05-11 14:37:49,4e7f0af10ddc,237.01,28.81,6.842,46.29,39,0.0741,0,OK
STATION_16,2024-05-11 14:37:50,4e7f0af10ddc,237.43,30.21,7.144,46.29,54,0.1072,0,OK
STATION_16,2024-05-11 14:37:55,4e7f0af10ddc,238.85,29.59,7.048,44.25,37,0.0724,0,OK
STATION_16,2024-05-11 14:37:56,4e7f0af10ddc,233.73,28.29,6.624,43.5,44,0.081,0,OK
STATION_16,2024-05-11 14:37:59,4e7f0af10ddc,235.8,28.81,6.834,46.33,47,0.0892,0,OK
STATION_16,2024-05-11 14:38:05,4e7f0af10ddc,228.37,30.44,6.881,44.49,40,0.0765,0,OK
STATION_16,2024-05-11 14:38:08,4e7f0af10ddc,230.89,25.78,5.955,46.56,33,0.0546,0,OK
STATION_16,2024-05-11 14:38:11,4e7f0af10ddc,238.35,31.79,7.621,47.34,2,0.0042,0,OK
STATION_16,2024-05-11 14:38:28,4e7f0af10ddc,234.37,30.44,7.142,44.34,15,0.0298,0,OK
STATION_16,2024-05-11 14:38:30,4e7f0af10ddc,230.94,32.8,7.621,49.02,46,0.0974,0,OK
STATION_16,2024-05-11 14:38:32,4e7f0af10ddc,233.58,30.98,7.26,44.05,49,0.0988,0,OK
STATION_16,2024-05-11 14:38:32,4e7f0af10ddc,232.66,29.24,6.832,46.76,35,0.0664,0,OK
STATION_16,2024-05-11 14:38:41,4e7f0af10ddc,233.9,29.71,6.967,41.62,2,0.0039,0,OK
STATION_16,2024-05-11 14:38:44,4e7f0af10ddc,237.98,31.99,7.583,43.77,41,0.0864,0,OK
STATION_16,2024-05-11 14:38:52,4e7f0af10ddc,236.02,28.39,6.694,44.86,18,0.0335,0,OK (ref=446493)
STATION_16,2024-05-11 14:39:02,4e7f0af10ddc,234.17,28.85,6.798,43.71,33,0.0623,0,OK
STATION_16,2024-05-11 14:39:08,4e7f0af10ddc,236.53,31.25,7.479,21.77,2,0.0042,0,OK
STATION_16,2024-05-11 14:39:10,4e7f0af10ddc,231.3,31.31,7.219,46.46,42,0.0842,0,OK
STATION_16,2024-05-11 14:39:16,4e7f0af10ddc,236.4,26.99,6.378,45.71,6,0.0106,0,OK (ref=5ec641)
STATION_16,2024-05-11 14:39:16,4e7f0af10ddc,234.27,26.61,6.244,41.4,49,0.085,0,OK
STATION_16,2024-05-11 14:39:21,4e7f0af10ddc,232.66,29.12,6.769,46.2,8,0.015,0,OK
STATION_16,2024-05-11 14:39:26,4e7f0af10ddc,228.6,34.59,7.91,42.67,17,0.0374,0,OK
STATION_16,2024-05-11 14:39:28,4e7f0af10ddc,234.28,30.98,7.2,45.17,38,0.076,0,OK
STATION_16,2024-05-11 14:39:29,4e7f0af10ddc,235.01,29.97,6.962,48.01,25,0.0483,0,OK
STATION_16,2024-05-11 14:39:32,4e7f0af10ddc,237.12,30.18,7.123,45.08,45,0.089,0,OK
STATION_16,2024-05-11 14:39:36,4e7f0af10ddc,238.45,31.16,7.4,44.2,24,0.0493,101,Unknown hardware fault code: 0x7F3A
STATION_16,2024-05-11 14:39:44,4e7f0af10ddc,231.91,28.17,6.61,46.44,45,0.0826,0,OK
STATION_16,2024-05-11 14:39:51,4e7f0af10ddc,233.26,27.92,6.543,41.34,28,0.0509,0,OK
STATION_16,2024-05-11 14:39:52,4e7f0af10ddc,233.28,25.62,5.95,48.65,18,0.0297,0,OK
STATION_16,2024-05-11 14:39:59,4e7f0af10ddc,224.87,27.65,6.212,46.43,57,0.0984,0,OK
